Date,ITCRM ,ITCRB Brasil,ITCRB Estados Unidos
2016-09-18,93.011,107.549472,86.7138622
2016-09-19,93.22,107.984719,86.8020074
2016-09-20,93.143,108.135202,86.7182581
2016-09-21,93.434,109.190047,86.691812
2016-09-22,93.878,109.741045,86.8027562
2016-09-23,93.616,108.99388,86.7877293
2016-09-24,93.574,108.954031,86.761262
2016-09-25,93.532,108.914196,86.7348027
2016-09-26,94.007,109.41237,87.1314306
2016-09-27,94.214,109.815404,87.3334801
2016-09-28,94.781,110.34715,87.9353642
2016-09-29,94.425,109.32216,87.822866
2016-09-30,94.288,109.75425,87.4249125
2016-10-01,94.216,109.68091,87.3657674
2016-10-02,94.144,109.607619,87.3066623
2016-10-03,93.537,109.499389,86.5922429
2016-10-04,92.94,108.189665,86.3912892
2016-10-05,93.181,109.015369,86.4466638
2016-10-06,93.125,109.15705,86.501924
2016-10-07,92.866,108.958927,86.3013201
2016-10-08,92.796,108.886118,86.2429351
2016-10-09,92.725,108.813358,86.1845896
2016-10-10,92.655,108.740647,86.1262836
2016-10-11,92.367,108.888595,85.9829976
2016-10-12,91.783,108.622871,85.3584151
2016-10-13,92.118,109.095898,85.6516064
2016-10-14,92.147,109.103825,85.8368891
2016-10-15,92.077,109.030919,85.7788183
2016-10-16,92.007,108.958063,85.7207868
2016-10-17,92.11,109.098027,85.7926294
2016-10-18,92.268,109.679945,85.7910003
2016-10-19,92.211,109.837551,85.6596749
2016-10-20,92.057,110.587583,85.3763822
2016-10-21,91.47,109.530528,85.2060282
2016-10-22,91.401,109.457338,85.1483842
2016-10-23,91.331,109.384197,85.0907793
2016-10-24,91.723,110.894384,85.0950147
2016-10-25,92.372,112.041655,85.5090651
2016-10-26,91.799,110.287027,85.3109482
2016-10-27,91.433,109.786198,85.0794186
2016-10-28,91.204,108.191048,85.1115103
2016-10-29,91.135,108.118753,85.0539303
2016-10-30,91.065,108.046506,84.9963892
2016-10-31,90.842,108.1599,84.7152165
2016-11-01,90.006,105.46106,84.2540439
2016-11-02,90.418,106.227827,84.4077921
2016-11-03,90.326,105.949727,84.3101118
2016-11-04,90.199,106.216148,84.0450871
2016-11-05,90.15,106.165689,84.0034211
2016-11-06,90.102,106.115254,83.9617758
2016-11-07,89.963,106.480784,83.8644273
2016-11-08,89.482,106.677118,83.1544959
2016-11-09,88.749,105.513446,83.0576028
2016-11-10,87.852,101.154695,83.6284778
2016-11-11,89.344,102.371009,85.4778757
2016-11-12,89.296,102.322377,85.4354994
2016-11-13,89.248,102.273767,85.3931441
2016-11-14,90.1,102.762318,86.9056717
2016-11-15,89.312,101.906742,86.0300388
2016-11-16,89.222,102.242367,85.9873888
2016-11-17,88.924,101.94572,85.8338635
2016-11-18,88.885,102.934305,85.7358899
2016-11-19,88.838,102.885405,85.6933857
2016-11-20,88.79,102.836528,85.6509026
2016-11-21,88.549,103.459405,85.1380645
2016-11-22,88.937,103.476308,85.4553777
2016-11-23,88.747,103.023986,85.9105641
2016-11-24,88.628,102.859837,85.8679733
2016-11-25,88.542,102.20616,85.8530179
2016-11-26,88.494,102.157606,85.8104557
2016-11-27,88.447,102.109075,85.7679145
2016-11-28,88.399,102.060566,85.7253944
2016-11-29,89.555,103.718077,86.537244
2016-11-30,90.472,104.876971,87.4198871
2016-12-01,89.775,102.126801,87.2392197
2016-12-02,90.527,103.008686,87.7634036
2016-12-03,90.503,102.979083,87.7368429
2016-12-04,90.479,102.94949,87.7102903
2016-12-05,90.558,103.664328,87.3041862
2016-12-06,90.94,104.503297,87.5472253
2016-12-07,91.398,104.935723,87.9055574
2016-12-08,91.374,104.905567,87.8789537
2016-12-09,91.35,104.87542,87.8523581
2016-12-10,91.326,104.845281,87.8257705
2016-12-11,91.301,104.815151,87.7991909
2016-12-12,91.788,106.922544,87.9921882
2016-12-13,91.551,107.272086,87.6143546
2016-12-14,91.517,107.00097,87.6097827
2016-12-15,90.399,105.632242,87.5284261
2016-12-16,89.915,104.593975,87.1729819
2016-12-17,89.892,104.563918,87.1466
2016-12-18,89.868,104.533868,87.120226
2016-12-19,89.634,104.73309,86.7652039
2016-12-20,89.776,105.476379,86.8484642
2016-12-21,89.595,105.601325,86.4389804
2016-12-22,89.432,106.147805,86.0844628
2016-12-23,88.377,105.57839,84.7836735
2016-12-24,88.354,105.548049,84.7580146
2016-12-25,88.33,105.517717,84.7323635
2016-12-26,88.486,105.486459,84.9417585
2016-12-27,88.444,105.546553,84.9706953
2016-12-28,89.367,106.655301,86.0375198
2016-12-29,90.842,108.96103,86.9835477
2016-12-30,90.713,108.529586,86.7497661
2016-12-31,90.689,108.498397,86.7235122
2017-01-01,90.653,108.456611,86.6907883
2017-01-02,90.422,107.686387,86.8216854
2017-01-03,90.647,108.801695,86.9252136
2017-01-04,91.724,110.687906,87.6280972
2017-01-05,91.624,110.563951,86.9413376
2017-01-06,90.345,108.775909,86.091722
2017-01-07,90.309,108.734016,86.0592365
2017-01-08,90.273,108.69214,86.0267632
2017-01-09,90.834,109.978019,86.4022448
2017-01-10,90.584,109.748333,86.1793407
2017-01-11,90.525,109.888257,86.1468221
2017-01-12,90.762,110.15548,85.8969926
2017-01-13,90.65,109.140474,86.0981148
2017-01-14,90.614,109.098441,86.0656268
2017-01-15,90.578,109.056424,86.0331511
2017-01-16,90.447,108.534314,86.1471596
2017-01-17,91.098,109.340351,86.2719154
2017-01-18,91.231,109.411048,86.5971341
2017-01-19,90.787,109.76504,86.1580519
2017-01-20,91.15,110.455404,86.2067918
2017-01-21,91.114,110.412865,86.1742629
2017-01-22,91.078,110.370342,86.1417462
2017-01-23,91.435,110.636951,86.2445061
2017-01-24,91.509,110.832337,86.1578776
2017-01-25,91.572,110.942473,86.2605293
2017-01-26,91.104,110.020327,86.0388244
2017-01-27,91.237,110.962218,85.8983106
2017-01-28,91.201,110.919483,85.8658981
2017-01-29,91.165,110.876765,85.8334977
2017-01-30,91.638,112.227128,85.9090356
2017-01-31,91.317,110.679156,85.752551
2017-02-01,90.657,110.027097,85.1718886
2017-02-02,90.359,110.258215,84.4680689
2017-02-03,90.162,109.945259,84.0881607
2017-02-04,90.112,109.877873,84.0315104
2017-02-05,90.063,109.810527,83.9748982
2017-02-06,90.673,110.544267,84.7779229
2017-02-07,89.809,109.671172,84.1570763
2017-02-08,89.894,109.955839,84.1003796
2017-02-09,89.32,108.998845,83.6952143
2017-02-10,88.993,108.966212,83.2637667
2017-02-11,88.944,108.899426,83.2076718
2017-02-12,88.895,108.83268,83.1516147
2017-02-13,88.417,108.325335,82.8014989
2017-02-14,88.393,108.765359,82.6655614
2017-02-15,88.056,109.145453,82.0224689
2017-02-16,88.453,108.935143,82.3674408
2017-02-17,89.539,110.103226,83.6184886
2017-02-18,89.49,110.035743,83.5621547
2017-02-19,89.441,109.968301,83.5058588
2017-02-20,89.455,110.092503,83.4762109
2017-02-21,88.805,109.449333,83.0210887
2017-02-22,88.671,109.467039,82.725988
2017-02-23,88.53,109.515531,82.3250214
2017-02-24,87.998,107.919487,82.1634047
2017-02-25,87.95,107.853342,82.1080511
2017-02-26,87.901,107.787238,82.0527347
2017-02-27,87.853,107.721174,81.9974557
2017-02-28,87.805,107.65515,81.9422139
2017-03-01,87.265,107.411102,81.5616192
2017-03-02,86.586,105.670366,81.3929734
2017-03-03,86.916,105.995757,81.5942219
2017-03-04,86.851,105.924086,81.5312561
2017-03-05,86.786,105.852463,81.4683389
2017-03-06,87.075,106.471247,81.5635392
2017-03-07,87.498,107.261339,81.8691398
2017-03-08,87.398,106.032292,82.3057411
2017-03-09,86.629,104.830902,81.6376972
2017-03-10,86.696,105.317506,81.312062
2017-03-11,86.631,105.246293,81.249314
2017-03-12,86.566,105.175128,81.1866144
2017-03-13,86.801,105.377623,81.4383971
2017-03-14,86.5,104.741302,81.349369
2017-03-15,86.987,105.655997,81.469729
2017-03-16,87.262,106.744014,81.1977215
2017-03-17,87.511,107.205759,81.291794
2017-03-18,87.446,107.13327,81.2290616
2017-03-19,87.38,107.060829,81.1663776
2017-03-20,87.832,108.126174,81.4686046
2017-03-21,87.663,107.381675,81.2494867
2017-03-22,87.815,107.598538,81.3689368
2017-03-23,87.093,105.741356,81.072133
2017-03-24,87.028,105.669856,81.0095701
2017-03-25,86.963,105.598405,80.9470555
2017-03-26,86.898,105.527003,80.8845891
2017-03-27,86.946,105.454843,80.6925651
2017-03-28,86.447,104.725317,80.4904289
2017-03-29,85.926,104.743774,79.8692817
2017-03-30,85.528,104.030085,79.7042023
2017-03-31,85.391,103.924341,79.5393301
2017-04-01,85.322,103.838421,79.4731322
2017-04-02,85.253,103.752573,79.4069895
2017-04-03,85.223,104.209892,79.3666786
2017-04-04,84.989,103.979627,79.0688266
2017-04-05,85.082,104.424832,79.0647816
2017-04-06,85.035,103.857842,79.1429685
2017-04-07,84.365,102.397412,78.845881
2017-04-08,84.297,102.312754,78.7802603
2017-04-09,84.229,102.228167,78.7146942
2017-04-10,83.536,101.561074,77.9572544
2017-04-11,83.799,101.821363,78.1740353
2017-04-12,83.201,100.835895,77.7252088
2017-04-13,83.134,100.752528,77.6605208
2017-04-14,83.067,100.669231,77.5958866
2017-04-15,83.0,100.586003,77.5313062
2017-04-16,82.933,100.502843,77.4667796
2017-04-17,83.587,102.270178,77.4532627
2017-04-18,84.105,102.586219,77.8928465
2017-04-19,84.256,102.187592,78.3418193
2017-04-20,83.918,101.123923,78.2207062
2017-04-21,84.466,102.230188,78.6685512
2017-04-22,84.398,102.145669,78.603078
2017-04-23,84.33,102.06122,78.5376594
2017-04-24,84.07,101.836215,77.9656955
2017-04-25,84.065,101.248695,78.0526608
2017-04-26,84.005,100.540073,78.34173
2017-04-27,83.645,100.368304,77.9227938
2017-04-28,83.413,99.7781855,77.7569583
2017-04-29,83.346,99.6956937,77.6922438
2017-04-30,83.279,99.6132701,77.6275832
2017-05-01,83.245,99.577448,77.589981
2017-05-02,82.855,100.101224,77.0488099
2017-05-03,82.812,100.104728,76.9611537
2017-05-04,82.615,98.7276864,77.0244941
2017-05-05,83.09,99.5184619,77.2888973
2017-05-06,83.056,99.4826739,77.251459
2017-05-07,83.022,99.4468988,77.214039
2017-05-08,83.232,99.5038331,77.6787622
2017-05-09,83.439,100.141251,77.9171701
2017-05-10,83.545,100.789907,77.8041818
2017-05-11,83.262,100.715671,77.3904471
2017-05-12,83.571,101.421047,77.3780173
2017-05-13,83.537,101.384574,77.3405359
2017-05-14,83.503,101.348115,77.3030727
2017-05-15,84.235,102.584975,77.7160101
2017-05-16,84.811,103.284144,77.9284564
2017-05-17,84.808,102.468256,78.0406905
2017-05-18,84.916,98.0315821,79.951711
2017-05-19,85.98,100.377183,80.162711
2017-05-20,85.945,100.341086,80.1238808
2017-05-21,85.91,100.305003,80.0850693
2017-05-22,86.581,100.958138,80.7195631
2017-05-23,85.975,100.464258,80.2068984
2017-05-24,86.037,100.772771,80.1680467
2017-05-25,86.001,100.736532,80.1292138
2017-05-26,85.572,100.150534,79.6921877
2017-05-27,85.537,100.114519,79.6535854
2017-05-28,85.502,100.078517,79.6150017
2017-05-29,85.517,100.044935,79.6758452
2017-05-30,86.144,100.902694,80.2334123
2017-05-31,86.209,101.267598,79.9462674
2017-06-01,85.694,100.741495,79.7178794
2017-06-02,85.461,100.203665,79.3904127
2017-06-03,85.428,100.156404,79.3607822
2017-06-04,85.394,100.109165,79.3311628
2017-06-05,85.262,99.062141,79.2767728
2017-06-06,85.368,98.9816887,79.3215022
2017-06-07,85.277,99.0674798,79.1928445
2017-06-08,84.691,98.5866474,78.7177158
2017-06-09,84.721,98.5407781,78.7873155
2017-06-10,84.688,98.494301,78.7579101
2017-06-11,84.654,98.4478459,78.7285157
2017-06-12,84.335,97.1732143,78.7238494
2017-06-13,84.23,97.1448905,78.5215128
2017-06-14,84.572,98.1479935,78.43293
2017-06-15,84.787,98.7771148,78.9073207
2017-06-16,85.129,98.7875498,79.1740327
2017-06-17,85.095,98.7409563,79.144483
2017-06-18,85.062,98.6943849,79.1149444
2017-06-19,85.439,99.0259655,79.6277731
2017-06-20,85.405,98.9792597,79.598054
2017-06-21,85.329,98.1433354,79.9132244
2017-06-22,84.965,97.8252449,79.5140243
2017-06-23,85.174,97.8051432,79.6320424
2017-06-24,85.141,97.7590131,79.6023217
2017-06-25,85.107,97.7129048,79.5726122
2017-06-26,86.079,99.4938764,80.2559723
2017-06-27,86.48,99.1451504,80.6192836
2017-06-28,87.142,100.578504,80.8348933
2017-06-29,87.301,100.188161,81.0503308
2017-06-30,87.929,100.978687,81.6584208
2017-07-01,87.889,100.930566,81.6140562
2017-07-02,87.849,100.882467,81.5697156
2017-07-03,89.629,103.490476,83.3392535
2017-07-04,89.238,102.797005,82.9510004
2017-07-05,90.303,104.176971,83.9343001
2017-07-06,89.956,103.368088,83.5950396
2017-07-07,89.681,103.912392,83.0604564
2017-07-08,89.641,103.862872,83.01533
2017-07-09,89.6,103.813376,82.9702281
2017-07-10,89.759,104.228037,82.9984062
2017-07-11,89.963,104.63562,82.9777187
2017-07-12,90.04,105.617874,82.6838394
2017-07-13,89.937,105.412732,82.6437934
2017-07-14,89.821,105.671809,82.1115843
2017-07-15,89.78,105.621451,82.0669734
2017-07-16,89.74,105.571117,82.0223868
2017-07-17,90.162,106.041778,82.3670366
2017-07-18,91.974,108.475539,83.6351645
2017-07-19,91.708,108.496596,83.3467325
2017-07-20,92.248,109.288601,83.544312
2017-07-21,93.417,110.534966,84.5669322
2017-07-22,93.375,110.48229,84.5209874
2017-07-23,93.333,110.42964,84.4750675
2017-07-24,93.22,110.078891,84.4776394
2017-07-25,93.279,109.669435,84.6739454
2017-07-26,93.418,110.107759,84.7247707
2017-07-27,94.242,111.072987,85.3561701
2017-07-28,95.16,112.252606,86.0352199
2017-07-29,95.117,112.199112,85.9884773
2017-07-30,95.074,112.145643,85.9417602
2017-07-31,94.522,111.790731,85.1708267
2017-08-01,94.121,111.821896,84.8728035
2017-08-02,94.278,111.765322,84.922375
2017-08-03,94.618,112.126718,85.2323777
2017-08-04,94.42,111.896554,85.20463
2017-08-05,94.391,111.853113,85.1768914
2017-08-06,94.362,111.809688,85.1491618
2017-08-07,94.477,111.794942,85.2659597
2017-08-08,94.642,111.95046,85.3489626
2017-08-09,94.317,110.984233,85.2104515
2017-08-10,94.29,110.613776,85.2308368
2017-08-11,94.397,110.553338,85.2030896
2017-08-12,94.368,110.510417,85.1753515
2017-08-13,94.339,110.467514,85.1476224
2017-08-14,90.833,105.886618,82.3322375
2017-08-15,90.378,105.39871,82.0171487
2017-08-16,91.38,107.145751,82.6628943
2017-08-17,92.095,107.727601,83.356227
2017-08-18,91.781,107.701533,82.8970845
2017-08-19,91.753,107.65972,82.8700971
2017-08-20,91.725,107.617923,82.8431184
2017-08-21,91.697,107.576142,82.8161486
2017-08-22,91.309,106.889653,82.5015586
2017-08-23,91.575,107.373016,82.570545
2017-08-24,91.579,107.644131,82.44785
2017-08-25,91.63,107.037125,82.4689002
2017-08-26,91.601,106.995569,82.4420522
2017-08-27,91.573,106.95403,82.4152129
2017-08-28,91.807,106.940702,82.4362269
2017-08-29,92.625,107.565093,83.1985683
2017-08-30,92.467,107.822641,83.147576
2017-08-31,92.081,107.475562,82.738124
2017-09-01,91.435,107.132428,82.1747872
2017-09-02,91.375,107.071005,82.1372441
2017-09-03,91.316,107.009618,82.0997183
2017-09-04,91.7,107.288557,82.2053413
2017-09-05,91.799,107.732486,82.2154731
2017-09-06,91.885,108.078706,82.058744
2017-09-07,92.038,108.141938,81.9497862
2017-09-08,92.127,108.36307,81.9123459
2017-09-09,92.067,108.300942,81.8749228
2017-09-10,92.008,108.23885,81.8375168
2017-09-11,91.504,107.953091,81.5623368
2017-09-12,90.701,106.338134,81.1447817
2017-09-13,90.321,105.77878,81.1077092
2017-09-14,89.967,105.502018,80.6907093
2017-09-15,89.953,105.615321,80.5826372
2017-09-16,89.895,105.554769,80.5458216
2017-09-17,89.836,105.494251,80.5090228
2017-09-18,90.343,105.889084,81.1359294
2017-09-19,90.453,105.861225,81.2173227
2017-09-20,90.85,106.564765,81.4170322
2017-09-21,90.821,106.362012,81.7585664
2017-09-22,91.099,106.928688,81.9104925
2017-09-23,91.04,106.867382,81.8730703
2017-09-24,90.981,106.806112,81.8356651
2017-09-25,91.486,107.173135,82.7433755
2017-09-26,91.523,107.135404,83.0362061
2017-09-27,90.929,105.990698,82.903846
2017-09-28,90.665,105.969025,82.5356386
2017-09-29,89.85,105.252081,81.6488954
2017-09-30,89.793,105.193683,81.6127957
2017-10-01,89.752,105.1569,81.5752651
2017-10-02,90.181,106.166962,82.0323481
2017-10-03,90.248,106.365955,81.9946246
2017-10-04,90.144,106.608267,81.6839639
2017-10-05,90.101,106.30825,81.87219
2017-10-06,90.1,105.905613,82.0226114
2017-10-07,90.059,105.868582,81.9848924
2017-10-08,90.017,105.831563,81.9471906
2017-10-09,89.959,105.229945,81.9799357
2017-10-10,89.899,105.160752,81.7779764
2017-10-11,89.942,105.333778,81.7075329
2017-10-12,89.867,105.139462,81.6558922
2017-10-13,89.611,105.384944,81.2855883
2017-10-14,89.57,105.348094,81.2482081
2017-10-15,89.528,105.311257,81.2108452
2017-10-16,89.487,105.274433,81.1734994
2017-10-17,89.022,104.503266,81.0940683
2017-10-18,89.129,104.715579,81.1269148
2017-10-19,89.657,105.046821,81.5569829
2017-10-20,89.166,104.398723,81.3793298
2017-10-21,89.125,104.362218,81.3419066
2017-10-22,89.084,104.325726,81.3045005
2017-10-23,88.631,103.338581,81.2437858
2017-10-24,88.641,102.446387,81.6027813
2017-10-25,88.786,102.755683,81.5186466
2017-10-26,89.023,102.549179,82.2731431
2017-10-27,88.908,103.272783,82.0723283
2017-10-28,88.867,103.236672,82.0345863
2017-10-29,88.826,103.200573,81.9968617
2017-10-30,89.089,102.932513,82.3079169
2017-10-31,88.841,102.469005,82.0609054
2017-11-01,88.751,102.706507,81.8217573
2017-11-02,88.295,102.006996,81.3737655
2017-11-03,88.358,101.478469,81.9011041
2017-11-04,88.321,101.441739,81.8710992
2017-11-05,88.285,101.405021,81.8411052
2017-11-06,88.248,101.368318,81.8111223
2017-11-07,88.463,102.180718,81.8275115
2017-11-08,88.092,102.217581,81.1950587
2017-11-09,88.043,101.922644,81.1421488
2017-11-10,87.714,101.204305,81.0198014
2017-11-11,87.678,101.167674,80.9901193
2017-11-12,87.641,101.131056,80.9604481
2017-11-13,87.436,100.543597,80.9539175
2017-11-14,87.562,100.367156,80.9242595
2017-11-15,87.414,99.9071221,80.8946125
2017-11-16,87.599,100.896608,80.7910425
2017-11-17,87.867,101.522336,80.7660634
2017-11-18,87.831,101.48559,80.7364743
2017-11-19,87.794,101.448857,80.706896
2017-11-20,87.758,101.412137,80.6773286
2017-11-21,87.727,101.74802,80.670834
2017-11-22,87.633,101.659767,80.3646373
2017-11-23,87.825,102.009028,80.289105
2017-11-24,87.525,101.515105,79.9371775
2017-11-25,87.488,101.478361,79.9078921
2017-11-26,87.452,101.441631,79.8786173
2017-11-27,87.265,101.317551,79.7112853
2017-11-28,87.464,101.965002,79.8891088
2017-11-29,87.398,101.210796,80.1357747
2017-11-30,86.466,99.3618153,79.5547511
2017-12-01,86.313,99.5968765,79.1363252
2017-12-02,86.238,99.5116278,79.0627586
2017-12-03,86.164,99.4264521,78.9892604
2017-12-04,86.624,100.355059,79.4883482
2017-12-05,86.218,100.190101,79.117022
2017-12-06,85.867,99.6890449,78.8834663
2017-12-07,85.483,98.2865461,78.9243193
2017-12-08,85.409,98.202419,78.8509498
2017-12-09,85.335,98.1183639,78.7776485
2017-12-10,85.262,98.0343807,78.7044154
2017-12-11,84.882,97.4541494,78.4492336
2017-12-12,84.994,97.0855428,78.8763866
2017-12-13,84.974,97.2197055,78.6213831
2017-12-14,85.51,97.1745091,79.183579
2017-12-15,85.97,98.3511022,79.4046474
2017-12-16,85.895,98.2669199,79.3308314
2017-12-17,85.821,98.1828096,79.257084
2017-12-18,86.261,98.9028997,79.4320542
2017-12-19,86.827,99.392443,79.9453822
2017-12-20,87.25,99.9379394,80.1418129
2017-12-21,87.884,100.293015,80.946429
2017-12-22,88.156,100.144031,81.3891517
2017-12-23,88.08,100.058314,81.3134908
2017-12-24,88.004,99.9726707,81.2379003
2017-12-25,87.928,99.8871004,81.1623801
2017-12-26,89.329,101.680085,82.2760854
2017-12-27,89.865,102.442768,82.6524039
2017-12-28,93.727,106.764467,85.9975548
2017-12-29,91.086,103.377194,83.4519535
2017-12-30,91.007,103.28871,83.374375
2017-12-31,90.928,103.200301,83.2968687
2018-01-01,90.884,103.151959,83.2602186
2018-01-02,90.309,103.459511,82.157016
2018-01-03,90.549,104.167027,82.2769907
2018-01-04,91.651,105.589269,83.0656495
2018-01-05,92.697,106.763397,84.0541518
2018-01-06,92.652,106.713386,84.0171684
2018-01-07,92.607,106.663399,83.9802014
2018-01-08,93.236,107.491244,84.699897
2018-01-09,92.356,106.346713,84.2177393
2018-01-10,91.092,105.102847,82.8021308
2018-01-11,91.689,105.839719,83.1657473
2018-01-12,91.949,106.121453,83.0402942
2018-01-13,91.904,106.071743,83.003757
2018-01-14,91.859,106.022056,82.9672358
2018-01-15,92.631,106.665213,83.2857044
2018-01-16,92.893,106.594907,83.8256377
2018-01-17,92.788,106.576963,83.5670915
2018-01-18,92.891,106.846025,83.6189488
2018-01-19,93.55,107.765274,84.1358279
2018-01-20,93.504,107.714794,84.0988086
2018-01-21,93.459,107.664338,84.0618056
2018-01-22,94.168,108.462608,84.6927709
2018-01-23,94.752,108.221554,85.4911845
2018-01-24,97.219,111.968691,86.8457528
2018-01-25,97.371,112.550022,86.4099493
2018-01-26,97.269,112.583408,86.4160869
2018-01-27,97.221,112.530671,86.3780643
2018-01-28,97.174,112.477958,86.3400585
2018-01-29,96.789,111.747866,86.3461685
2018-01-30,96.956,111.583167,86.5506154
2018-01-31,97.073,111.426907,86.5786242
2018-02-01,95.97,110.327114,85.3246467
2018-02-02,95.909,109.317478,85.7662785
2018-02-03,95.85,109.236664,85.7016467
2018-02-04,95.791,109.155908,85.6370635
2018-02-05,95.33,108.120846,85.5066872
2018-02-06,95.597,108.491297,85.7931431
2018-02-07,95.769,108.191784,86.3201754
2018-02-08,96.624,108.856132,87.4595008
2018-02-09,96.42,108.2813,87.4373554
2018-02-10,96.361,108.201251,87.3714643
2018-02-11,96.302,108.121262,87.3056228
2018-02-12,96.243,108.041331,87.2398309
2018-02-13,96.184,107.96146,87.1740886
2018-02-14,96.786,109.678697,86.7596135
2018-02-15,95.788,108.573684,85.6486745
2018-02-16,96.415,109.942392,86.0194524
2018-02-17,96.356,109.861115,85.9546297
2018-02-18,96.297,109.779899,85.8898559
2018-02-19,96.621,109.672786,86.4332037
2018-02-20,95.955,108.741095,86.1510641
2018-02-21,96.187,108.913742,86.4114048
2018-02-22,96.295,109.134101,86.4546259
2018-02-23,96.53,109.6121,86.5193843
2018-02-24,96.471,109.531068,86.4541849
2018-02-25,96.411,109.450095,86.3890347
2018-02-26,97.459,110.604185,87.2744473
2018-02-27,97.204,110.389422,87.2086789
2018-02-28,96.545,109.751995,86.7546994
2018-03-01,96.541,109.479876,86.8615237
2018-03-02,97.197,110.006853,87.3108811
2018-03-03,97.121,109.927955,87.2473315
2018-03-04,97.044,109.849113,87.1838282
2018-03-05,96.668,109.596887,86.8624914
2018-03-06,97.814,111.578313,87.357601
2018-03-07,97.684,110.771468,87.5944393
2018-03-08,97.013,109.862062,87.3162525
2018-03-09,96.536,109.40489,86.7812944
2018-03-10,96.46,109.326423,86.7181303
2018-03-11,96.384,109.248013,86.6550122
2018-03-12,96.031,108.613049,86.3781328
2018-03-13,96.218,108.779317,86.4007228
2018-03-14,96.182,108.728364,86.3805349
2018-03-15,96.15,108.048108,86.8083462
2018-03-16,95.384,107.586243,86.1269246
2018-03-17,95.309,107.509081,86.0642368
2018-03-18,95.234,107.431974,86.0015946
2018-03-19,95.218,107.266739,85.938998
2018-03-20,95.161,107.101388,86.1527821
2018-03-21,95.487,107.743066,86.1113165
2018-03-22,94.995,106.736711,85.8576095
2018-03-23,94.875,106.314525,85.6466466
2018-03-24,94.8,106.238275,85.5843083
2018-03-25,94.725,106.162079,85.5220155
2018-03-26,94.942,106.204821,85.4597679
2018-03-27,94.4,105.048955,85.3045124
2018-03-28,93.951,104.601606,85.1621174
2018-03-29,93.878,104.526585,85.1001319
2018-03-30,93.804,104.451617,85.0381914
2018-03-31,93.73,104.376703,84.976296
2018-04-01,93.653,104.293152,84.9084499
2018-04-02,93.573,104.206886,84.8383991
2018-04-03,93.647,104.427803,84.8988255
2018-04-04,93.507,104.207108,84.8287826
2018-04-05,93.391,104.037222,84.8428003
2018-04-06,93.06,103.068985,84.6888702
2018-04-07,92.981,102.983731,84.6190006
2018-04-08,92.902,102.898548,84.5491886
2018-04-09,92.696,101.999162,84.5212971
2018-04-10,92.541,101.56622,84.3260805
2018-04-11,92.813,102.312303,84.2899453
2018-04-12,92.644,101.874025,84.3957943
2018-04-13,92.482,101.220763,84.3678914
2018-04-14,92.403,101.137038,84.2982866
2018-04-15,92.325,101.053382,84.2287392
2018-04-16,92.221,100.613829,84.1592492
2018-04-17,92.236,101.383312,83.9234667
2018-04-18,92.068,101.395975,83.6672394
2018-04-19,91.867,101.151096,83.7020097
2018-04-20,91.674,100.941347,83.7574081
2018-04-21,91.596,100.857853,83.6883069
2018-04-22,91.518,100.774429,83.6192627
2018-04-23,91.147,99.971366,83.8399496
2018-04-24,90.892,98.9597807,83.7707803
2018-04-25,90.281,97.9142696,83.6686171
2018-04-26,91.552,99.722227,84.8297234
2018-04-27,91.67,100.312257,84.7597375
2018-04-28,91.592,100.229284,84.6898094
2018-04-29,91.515,100.146379,84.619939
2018-04-30,91.437,100.063543,84.5501262
2018-05-01,91.387,100.00836,84.4993719
2018-05-02,93.228,100.930285,87.1214608
2018-05-03,101.164,109.813425,94.4636574
2018-05-04,95.866,104.365519,89.4831053
2018-05-05,95.816,104.309821,89.4311221
2018-05-06,95.766,104.254152,89.3791691
2018-05-07,95.916,104.070069,89.982859
2018-05-08,97.403,105.560231,91.7324734
2018-05-09,98.428,105.947749,92.988886
2018-05-10,98.993,107.412003,92.8121529
2018-05-11,101.181,108.803136,95.0884338
2018-05-12,101.128,108.745069,95.0331943
2018-05-13,101.076,108.687033,94.9779869
2018-05-14,108.064,115.737496,101.982849
2018-05-15,103.262,110.312289,98.0897429
2018-05-16,103.973,110.404158,99.0110493
2018-05-17,103.716,109.701038,99.0757462
2018-05-18,103.518,109.219575,99.4660522
2018-05-19,103.464,109.161286,99.4082696
2018-05-20,103.411,109.103027,99.3505206
2018-05-21,103.736,110.098229,99.1261655
2018-05-22,103.903,111.329973,98.6258203
2018-05-23,104.489,112.281458,99.3601593
2018-05-24,105.006,112.479049,99.8096008
2018-05-25,104.952,112.41902,99.7516187
2018-05-26,104.897,112.359024,99.6936702
2018-05-27,104.842,112.299059,99.6357553
2018-05-28,104.445,110.694205,100.023141
2018-05-29,104.505,110.77261,100.490954
2018-05-30,105.013,110.790644,100.796462
2018-05-31,105.215,111.293459,100.859131
2018-06-01,105.026,110.258025,100.804778
2018-06-02,104.918,110.169251,100.686118
2018-06-03,104.81,110.080549,100.567597
2018-06-04,104.958,110.848851,100.429106
2018-06-05,104.245,109.12018,100.270716
2018-06-06,103.608,107.528056,99.9119326
2018-06-07,102.857,104.673465,100.134987
2018-06-08,105.955,112.198409,101.318118
2018-06-09,105.846,112.108073,101.198854
2018-06-10,105.737,112.01781,101.079729
2018-06-11,108.506,115.000608,103.713133
2018-06-12,107.396,114.374849,102.594981
2018-06-13,108.324,115.202501,103.469109
2018-06-14,114.265,120.677206,110.104637
